sample_window,variant,variant_label,year,outcome,outcome_label,size_variable,size_label,spearman_size_outcome,n_countries
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2021,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.36405388227092855,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2021,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.1144143959431106,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2021,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.32389846841490166,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2021,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.04729392628435131,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2021,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.29612012110525626,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2021,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,0.016183817549327153,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2022,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.4023399238164339,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2022,world_share_exposure,World-share percentile exposure,log_population,Population,0.050172319970977694,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2022,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7076764012334482,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2022,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.31593324868492656,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2022,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.5002938508978778,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2022,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.17142753491746782,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2022,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.39103573372029743,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2022,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.11086522764375112,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2022,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.35254852167603845,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2022,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.09351714130237619,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2022,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.30948666787592966,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2022,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,-0.0028333031017594777,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2023,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.3312837560200935,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2023,world_share_exposure,World-share percentile exposure,log_population,Population,0.014574086482044297,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2023,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7501045765667052,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2023,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.3600913610501339,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2023,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.48582385974524045,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2023,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.15703513402458752,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2023,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.3735586017465213,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2023,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.1095629254785535,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2023,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.30370145518755304,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2023,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.06617383031572868,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2023,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.22235754450519551,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2023,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,-0.042248932948837074,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2024,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.34594218137623073,130
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2024,world_share_exposure,World-share percentile exposure,log_population,Population,-0.04491538995355789,131
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2024,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7569705990795996,130
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2024,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.34624993327283404,131
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2024,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.5122478799382758,130
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2024,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.11053755404900444,131
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2024,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.38881044394980135,130
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2024,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.05044039929536112,131
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2024,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.2939518496770405,130
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2024,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,-0.014567874873218386,131
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2024,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.22997173251034425,130
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2024,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,-0.05763625687289809,131
