country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,channel_type,channel_type_label,channel,channel_label,channel_order,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,contraction_2024_usd,product_count,partner_count,cell_count,total_base_exports_2024_usd,total_future_exports_2024_usd,total_net_growth_2024_usd,total_positive_expansion_2024_usd,total_contraction_2024_usd,positive_expansion_share,net_growth_share,contraction_share,within_continuing_positive_expansion_share,within_continuing_net_growth_share
Sweden,SWE,752,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,12612909.511188954,12454351.305627514,-158558.20556143718,9233415.91128835,9391974.11684979,179,5,290,184257216174.72177,197165914694.06992,12908698519.348162,51747567826.187836,38838869306.83967,0.00017843188190606334,-1.228305125600251e-05,0.00024181893768971869,,
Sweden,SWE,752,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,281734697.7783475,943044236.6450276,661309538.8666803,876844866.1242833,215535327.25760305,71,150,1658,184257216174.72177,197165914694.06992,12908698519.348162,51747567826.187836,38838869306.83967,0.016944658521333235,0.05122976091474122,0.00554947482005215,,
Sweden,SWE,752,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,183561934015.86383,195501924963.39874,11939990947.534946,50165961459.95415,38225970512.4192,1031,198,77331,184257216174.72177,197165914694.06992,12908698519.348162,51747567826.187836,38838869306.83967,0.969436121683128,0.9249569915695783,0.98421944805915,,
Sweden,SWE,752,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,1524785.2288777246,652006.8016945514,-872778.4271831731,632872.0073281165,1505650.4345112895,121,6,166,184257216174.72177,197165914694.06992,12908698519.348162,51747567826.187836,38838869306.83967,1.2229985560941468e-05,-6.761165162196731e-05,3.876658773498689e-05,,
Sweden,SWE,752,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,399409693.5303601,707839135.9188352,308429442.388475,694895212.1907804,386465769.8023053,284,155,1650,184257216174.72177,197165914694.06992,12908698519.348162,51747567826.187836,38838869306.83967,0.013428557928071657,0.023893147858878763,0.009950489720725398,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,169713782.4289869,3198279145.926607,3028565363.4976206,3088020579.8951406,59455216.397520304,46,149,1283,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,0.06649924752443973,1.3085648152452043,0.0013475031139334162,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,475326455.3264517,3320721228.2812133,2845394772.9547615,2930750554.0039287,85355781.04916681,851,178,3737,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,0.06311250248523734,1.2294215374209945,0.0019345179065022825,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_existing_product_specific_partner,Continuing HS4 products to existing product-specific partners,3,178865287998.72656,181796505005.4075,2931217006.680916,39038537093.36392,36107320086.683014,970,180,18319,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,0.8406787694568351,1.2665031063953218,0.8183424298263119,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,6717397090.10613,596308658.6515062,-6121088431.454623,91622097.15427199,6212710528.608896,861,182,3971,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,0.0019730440130606543,-2.644764101493783,0.14080592571212244,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,1572808748.738616,1608956949.2799773,36148200.541361555,1283492013.2866764,1247343812.7453148,1047,235,52454,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,0.027639470294621687,0.01561870314340024,0.028270011845251526,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,408595986.89052606,2331647.6160080903,-406264339.274518,1513499.5790728484,407777838.85359085,35,117,585,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,3.259258820753012e-05,-0.17553632042120274,0.00924194613933269,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,3186790.629606382,3631759.875237718,444969.2456313361,2989313.7908399953,2544344.5452086595,95,94,881,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,6.437363759798526e-05,0.0001922597100651365,5.766545654572982e-05,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,0.0,0.0,0.0,0.0,0.0,0,0,0,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,0.0,0.0,0.0,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,31903812.25692743,9487211.878053129,-22416600.378874302,9429949.749618964,31846550.128493268,175,8,281,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,0.0002030700723387775,-0.00968563362929389,0.0007217756164448355,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,169713782.4289869,3198274896.000792,3028561113.571805,3088016329.9693255,59455216.397520304,46,148,1282,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,0.06649915600404294,1.3085629789621058,0.0013475031139334162,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,187596909437.16013,187312138813.44522,-284770623.71490884,43334366482.22412,43619137105.93904,1048,198,77877,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,0.9331876807356185,-0.12304202613557165,0.9885915254997353,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,1288208.664462807,398466.1753887471,-889742.4890740598,143978.7584226093,1033721.2474966691,64,4,72,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,3.100523084898523e-06,-0.000384434732650577,2.3428433774887286e-05,,
Sweden,SWE,752,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,412501612.33638924,6435007.538591834,-406066604.7977974,4968410.372362072,411035015.1701594,279,149,1718,188212316852.8469,190526734395.03802,2314417542.1911488,46436925151.07385,44122507608.88271,0.00010699266491479092,-0.17545088446458904,0.009315767336111471,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,5487505.285435484,52301551.92035123,46814046.63491574,49389131.35680336,2575084.7218876183,26,77,287,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,0.0008159270328894683,0.0032431287245269546,5.586295042817e-05,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,379489452.0303957,32981720375.812286,32602230923.78189,32694587615.286232,92356691.50434035,1001,167,6035,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,0.5401268888850498,2.2585791913514703,0.0020035524405716686,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_existing_product_specific_partner,Continuing HS4 products to existing product-specific partners,3,81469904139.71136,90009278092.9122,8539373953.200834,24967317010.474243,16427943057.27341,893,139,14350,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,0.41246947107444565,0.5915807529539102,0.3563818156524773,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,29347605078.367744,908424265.9044195,-28439180812.46332,112339073.5263243,28551519885.989643,1000,154,5682,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,0.0018558837627189685,-1.9701762788035815,0.6193862774622748,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,1156189507.8318474,2952288565.903401,1796099058.0715532,2698260342.6048627,902161284.5333095,1070,210,46103,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,0.04457627609199969,0.12442804811885592,0.019571158450722957,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,19443709.18482819,6627360.068888348,-12816349.11593984,6067048.356688203,18883397.472628042,40,82,524,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,0.00010022992160577107,-0.0008878760318589782,0.00040964954976533313,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,101385558.76242758,3705477.7428175216,-97680081.01961003,3348787.608638592,101028868.62824863,91,130,702,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,5.532323129058476e-05,-0.006766966313323229,0.002191683493759728,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,0.0,3500372.4923962094,3500372.4923962094,3500372.4923962094,0.0,26,8,39,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,5.782747060473116e-05,0.0002424947081623846,0.0,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,614376.3331083531,31066063772.399677,31065449396.066574,31065979495.951885,530099.8853160308,1065,28,7047,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,0.5132216699827714,2.1521158395561413,1.1499793915005953e-05,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,4943013.763110192,48801179.427955024,43858165.664844826,45888758.86440716,2030593.199562325,26,65,225,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,0.0007580995622847374,0.003038354662692921,4.4050949579545434e-05,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,85991600584.37575,94178759480.0187,8187158895.642964,27799711506.95074,19612552611.30778,1071,161,61044,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,0.45926169385696247,0.5671804104822367,0.42546757587542294,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,26379213044.33106,106835.37187785824,-26379106208.959183,106092.95608425065,26379212301.915268,1175,10,4094,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,1.752695552447109e-06,-1.827460841845185,0.5722610276200366,,
Switzerland,CHE,757,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,103133932.37102774,1617114050.5537634,1513980118.1827354,1616122781.998282,102142663.81554654,226,137,1234,112479504951.17404,126914345690.26439,14434840739.090328,60531309009.2138,46096468270.12347,0.026698956431824118,0.10488374243595189,0.0022158457610460436,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,97900244.0750457,728193849.5570276,630293605.4819819,652799988.1264759,22506382.64449417,28,159,632,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.008188547052777707,0.024043062923732417,0.00042063362056408087,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,399270508.65175813,37025075997.06384,36625805488.41208,36740276820.13927,114471331.72718133,962,170,7426,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.460860127061615,1.3971211802424819,0.0021394149151274418,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_existing_product_specific_partner,Continuing HS4 products to existing product-specific partners,3,78168713071.89322,96017736162.32022,17849023090.427017,39291857368.97316,21442834278.54615,845,127,12984,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.4928664655467662,0.6808655229210596,0.400756405869912,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,32518216399.411766,2007483887.2701592,-30510732512.141605,324507103.17834985,30835239615.319954,968,158,6945,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.004070529613462069,-1.1638567411415053,0.5762960083470365,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,1106107557.8656032,2784586142.908552,1678478585.0429494,2584842087.3031797,906363502.260231,1028,223,48275,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.03242356225622575,0.0640269326633342,0.016939504118673978,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,180324349.3038515,122043516.068181,-58280833.23567052,117450729.08083053,175731562.31650102,83,110,1173,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.001473270280260934,-0.00222316985059884,0.0032843395792284394,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,8972819.97281736,9581333.431784572,608513.4589672135,9367085.005356085,8758571.546388872,92,84,575,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.00011749818889222485,2.3212241496086414e-05,0.00016369354945755182,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,0.0,253888337.94890782,253888337.94890782,253888337.94890782,0.0,27,23,83,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.0031847068616112943,0.00968477743041601,0.0,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,1393204.1221635148,34001421328.281586,34000028124.159424,34001345943.817352,1317819.6579292438,1025,32,8385,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.42650371657907926,1.2969587641187097,2.4629424582404043e-05,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,85989442.74582984,462487753.0974204,376498310.3515906,387997834.775198,11499524.42360737,28,126,491,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.004866940233180623,0.01436183468740744,0.00021492065915134346,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,83322572019.9842,100772880617.2157,17450308597.231476,43150250812.35818,25699942215.1267,1028,155,60502,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.541265112657596,0.6656562338450996,0.4803197347611509,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,28931490939.89397,1560042257.7413332,-27371448682.15264,288450388.146361,27659899070.298996,1185,16,5497,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.003618243901179191,-1.0441062026568846,0.5169503991003709,,
Switzerland,CHE,757,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,138059344.42785913,1643980594.3348227,1505921249.9069633,1639167864.7606268,133246614.85366334,1040,131,3052,112479504951.17406,138694700888.61975,26215195937.44572,79721101181.80663,53505905244.3609,0.020561279767353564,0.05744459257525172,0.0024903160547443777,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,7190690.310231652,14779575.330673033,7588885.020441383,13631706.95518459,6042821.934743208,34,74,365,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,0.0001967471413515486,0.0003898707085423529,0.00012129241092897739,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,353178172.2471789,37265176114.4405,36911997942.19332,36993215160.10437,81217217.91105619,998,174,6339,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,0.5339250143860467,1.8963137210108607,0.001630203947056195,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_existing_product_specific_partner,Continuing HS4 products to existing product-specific partners,3,88662480713.9559,99960383050.67746,11297902336.721558,29194062707.920643,17896160371.199085,892,140,14607,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,0.421359438044306,0.580417436447568,0.35921436395702816,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,31831321080.36586,1215139369.0660126,-30616181711.299843,357052817.3364868,30973234528.636333,998,156,5774,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,0.005153362037008312,-1.5728730142167389,0.6216993204196736,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,1093143850.4717662,2971001161.023823,1877857310.5520563,2722810138.068282,844952827.5162263,1066,209,45807,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,0.03929846151102914,0.0964728755587057,0.016960017468238484,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,17312259.067618106,3621601.038236383,-13690658.029381724,2573582.399400329,16264240.428782053,43,79,545,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,3.714464973310583e-05,-0.0007033426559960796,0.0003264582267753604,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,2639345.9346817983,2297794.116278771,-341551.81840302737,2066938.4141777959,2408490.2325808234,85,78,527,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,2.983223052521068e-05,-1.7546852941642335e-05,4.834357029933496e-05,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,0.0,6559194.483462507,6559194.483462507,6559194.483462507,0.0,33,8,49,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,9.466919795391248e-05,0.0003369714778714471,0.0,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,235028.84026741888,35430274901.74291,35430039872.90264,35430170878.28514,131005.38249227789,1061,28,7293,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,0.511365514298139,1.8201797380939855,2.629559311652376e-06,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,5932355.078554422,8220380.847210528,2288025.7686561076,7072512.471722086,4784486.703065978,33,61,282,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,0.00010207794339763614,0.0001175448336858892,9.603492102521598e-05,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,92968550753.19232,104368162368.60834,11399611615.416021,32223800982.903637,20824189367.48762,1066,160,60942,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,0.46508780945120176,0.5856426399449371,0.4179861927590434,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,28980879329.13012,6413336.204618498,-28974465992.9255,6361692.9974492835,28980827685.92295,1184,12,4354,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,9.181864864900642e-05,-1.4885316559508448,0.5817074371383457,,
Switzerland,CHE,757,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,11668646.111962153,1612768483.8064184,1601099837.6944568,1611447790.0571377,10347952.362681286,209,98,1044,121967266112.35323,141432398665.693,19465132553.33974,69285413051.19855,49820280497.8588,0.02325811046065867,0.08225476160036461,0.00020770562227416655,,
